external_id,Manuel_label,baslik,mevcut_kategori,oneri_kategori,primary_role_source,secondary_role_source,non_focus_role_source,role_evidence,proposed_discipline_relation,confidence,is_boundary_case,competing_role_1,competing_role_2,boundary_rationale,Manuel_Gerekce
1352458,TP-2,Contarinia pruniflorum Coutin & Rambier (Diptera: Cecidomyiidae)’un Bazı Morfolojik Özellikleri,Entomoloji,Bahçe Bitkileri,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Sert çekirdekli meyve ağaçlarının (kayısı) önemli bir zararlısı olan kayısı çiçek sineğinin (Contarinia pruniflorum) ergin, larva ve pupa dönemlerindeki morfolo","Önerilen disiplin ('Bahçe Bitkileri'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Sert çekirdekli meyve ağaçlarının (kayısı) önemli bir zararlısı olan kayısı çiçek sineğinin (Contarinia pruniflorum) ergin, larva ve pupa dönemlerindeki morfolojik özelliklerinin ve vücut ölçümlerinin incelendiği doğrudan bir entomoloji ve meyve zararlıları melez araştırmasıdır; mevcut 'Entomoloji' ana disiplini korunmalı ve meyvecilik/bitki koruma pratikleri boyutu için modelin isabetle önerdiği Bahçe Bitkileri alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1404000,TP-2,Borsa İstanbul Enerji Şirketlerinin Finansal Performansının Analizi: LOPCOW-MAIRCA Bütünleşik Yaklaşımı,"İşletme, İşletme Finans",Enerji ve Yakıtlar,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Veri tabanında sadece ""İşletme, Finans"" etiketleri yer almaktadır; Borsa İstanbul enerji şirketlerinin yenilenebilir enerji yatırımları ve finansal performansı ","Önerilen disiplin ('Enerji ve Yakıtlar'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Veri tabanında sadece ""İşletme, Finans"" etiketleri yer almaktadır; Borsa İstanbul enerji şirketlerinin yenilenebilir enerji yatırımları ve finansal performansı LOPCOW-MAIRCA ile analiz edildiğinden Enerji ve Yakıtlar ikincil etiket olarak eklenmelidir."
1434145,FP,Kayısıda Su Ve Düşük Sıcaklık Streslerine Karşı Silisyum Uygulamasının Tolerans Yükseltici Etkilerinin İncelenmesi,Bahçe Bitkileri,Su Kaynakları,CONTEXT,LEXICAL_SURFACE,1,Metin/Gerekçe: Malatya koşullarında Hacıhaliloğlu kayısı çeşidinde farklı sulama seviyeleri altında silisyum uygulamalarının su stresi ve ilkbahar don stresine karşı toleransı,"Önerilen disiplin ('Su Kaynakları'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",HIGH,False,,,,"Malatya koşullarında Hacıhaliloğlu kayısı çeşidinde farklı sulama seviyeleri altında silisyum uygulamalarının su stresi ve ilkbahar don stresine karşı toleransı (fotosentez, antioksidan enzimler, gen ekspresyonu, meyve verim ve kalitesi) üzerindeki etkilerinin incelendiği doğrudan bir meyvecilik, bahçe bitkileri ve bitki fizyolojisi araştırmasıdır; çalışmada hidrolojik analiz veya havza/su kaynakları yönetimi bulunmayıp modelin 'Su Kaynakları' önerisi sulama seviyeleri ve su stresi ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Bahçe Bitkileri' ana disiplini %100 kusursuz ve tamdır."
1390913,TP-2,Astragalus Polysaccharides Ameliorate the Toxic Effects of Polystyrene Nanoplastics on Boar Sperm,Veterinerlik,Nanobilim ve Nanoteknoloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Polistiren nanoplastik maruziyetinin domuz sperminde (boar sperm) neden olduğu oksidatif hasar, motilite kaybı ve protein tirozin fosforilasyonu baskılanmasına ","Önerilen disiplin ('Nanobilim ve Nanoteknoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Polistiren nanoplastik maruziyetinin domuz sperminde (boar sperm) neden olduğu oksidatif hasar, motilite kaybı ve protein tirozin fosforilasyonu baskılanmasına karşı Astragalus polisakkaritlerinin koruyucu etkilerinin incelendiği doğrudan bir veteriner androloji, üreme biyolojisi ve nanotoksikoloji melez araştırmasıdır; mevcut 'Veterinerlik' ana disiplini korunmalı ve nanoplastiklerin sperm üzerindeki hücresel/toksik etkileşimleri boyutu için modelin önerdiği Nanobilim ve Nanoteknoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1316583,TP-1,Evaluation of Microleakage in Flash-Free and Conventional Ceramic Brackets: A Microcomputed Tomography Study,"Malzeme Bilimleri, Seramik",Diş Hekimliği,RESEARCH_FOCUS,,0,Metin/Gerekçe: İnsan premolar dişlerine farklı adeziv ajanlarla yapıştırılan konvansiyonel ve flash-free seramik ortodontik braketlerin altındaki mikrosızıntının termal siklus,"Önerilen disiplin ('Diş Hekimliği'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"İnsan premolar dişlerine farklı adeziv ajanlarla yapıştırılan konvansiyonel ve flash-free seramik ortodontik braketlerin altındaki mikrosızıntının termal siklus ve mikro-BT (mikro bilgisayarlı tomografi) ile incelendiği doğrudan bir ortodonti ve restoratif/dental materyal araştırmasıdır; çalışmada seramik malzeme sentezi bulunmayıp ortodontik braket klinik performansı test edilmiştir. Mevcut 'Malzeme Bilimleri, Seramik' ana kategorisi hatalı olup modelin ve k-NN yerel uzlaşısının (%70) tam isabetle belirlediği Diş Hekimliği ana disiplinine aktarılmalıdır (TP-1 kategori değişimi)."
1359405,FP,Design of an Escape Room Game:  Practical Clues and Ideas for Librarians,"Bilgi, Belge Yönetimi, Eğitim, Eğitim Araştırmaları",Mimarlık,LEXICAL_SURFACE,,0,"Metin/Gerekçe: Kütüphaneciler için bilgi okuryazarlığı ve eğitim amaçlı eğitsel kaçış odası (escape room) oyunu tasarımıdır; ""tasarım/oda"" kelimeleri modeli hatalı şekilde Mim","Önerilen disiplin ('Mimarlık'), makale metnindeki yüzeysel bir anahtar kelime veya ifadeden tetiklenmiştir.",HIGH,False,,,,"Kütüphaneciler için bilgi okuryazarlığı ve eğitim amaçlı eğitsel kaçış odası (escape room) oyunu tasarımıdır; ""tasarım/oda"" kelimeleri modeli hatalı şekilde Mimarlık alanına yanıltmıştır. Mevcut Bilgi, Belge Yönetimi ve Eğitim etiketleri tam ve doğrudur."
1394841,TP-2,Ses Sistemleri Açısından Kemanda Entonasyonun Tarihsel Gelişimi,Müzik,Akustik,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Kemanda Pisagor, Just Intonation ve tampereman sistemlerinin tarihsel/ses aralık analizidir; Müzik etiketini ses fiziği ve koma oranları boyutuyla Akustik alanı","Önerilen disiplin ('Akustik'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Kemanda Pisagor, Just Intonation ve tampereman sistemlerinin tarihsel/ses aralık analizidir; Müzik etiketini ses fiziği ve koma oranları boyutuyla Akustik alanıyla tamamlamıştır."
1247312,TP-2,Potasyum Borhidrürün Formik Asit Katalizörü Varlığındaki Hidrolizi,"Fizikokimya, Kimya, Analitik, Kimya, Uygulamalı",Enerji ve Yakıtlar,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Potasyum borhidrürün (KBH4) formik asit katalizörlüğünde hidroliz kinetiğinin (aktivasyon enerjisi 57.92 kJ/mol, entalpi, entropi, Gibbs enerjisi) incelendiği v","Önerilen disiplin ('Enerji ve Yakıtlar'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Potasyum borhidrürün (KBH4) formik asit katalizörlüğünde hidroliz kinetiğinin (aktivasyon enerjisi 57.92 kJ/mol, entalpi, entropi, Gibbs enerjisi) incelendiği ve üretilen hidrojen gazının PEM yakıt hücrelerinde kullanım potansiyelinin değerlendirildiği doğrudan bir kimyasal kinetik, termodinamik ve hidrojen enerjisi melez araştırmasıdır; mevcut 'Fizikokimya, Kimya, Uygulamalı' omurgası korunmalı ve hidrojen üretimi ile yakıt pili uygulamaları boyutu için modelin ve k-NN yerel uzlaşısının (%50) isabetle önerdiği Enerji ve Yakıtlar alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1388462,FP,Comprehensive Phytochemical Profiling and Antioxidant Assessment of Rhinanthus serotinus subsp. aestivalis: GC-MS and HPLC-DAD Analysis of Volatile and Phenolic Compounds in Leaf and Flower Tissues,"Biyoloji, Kimya, Uygulamalı",Bahçe Bitkileri,MATERIAL_OBJECT,LEXICAL_SURFACE,1,Metin/Gerekçe: Orobanchaceae familyasına ait yabani yarı-parazit Rhinanthus serotinus subsp. aestivalis bitkisinin yaprak ve çiçek dokularındaki uçucu ve fenolik bileşiklerin ,"Önerilen disiplin ('Bahçe Bitkileri'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,"Orobanchaceae familyasına ait yabani yarı-parazit Rhinanthus serotinus subsp. aestivalis bitkisinin yaprak ve çiçek dokularındaki uçucu ve fenolik bileşiklerin GC-MS ve HPLC-DAD kromatografik analizleriyle belirlendiği ve antioksidan kapasitelerinin (FRAP, CUPRAC) ölçüldüğü doğrudan bir botanik, fitokimya, enstrümantal kimya ve farmakognozi araştırmasıdır; çalışmada tarımsal yetiştiricilik bulunmayıp modelin 'Bahçe Bitkileri' önerisi yaprak/çiçek dokusu ifadelerinden kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Biyoloji, Kimya, Uygulamalı' omurgası tam ve yeterlidir (k-NN yerel uzlaşısı da %40 Biyoloji yönündedir)."
1196614,TP-1,Güncellenen Türkiye Briyofit Vejetasyonu Kontrol Listesi,"Biyoloji, Kuş Bilimi",Bahçe Bitkileri,CONTEXT,RESEARCH_FOCUS,1,"Metin/Gerekçe: Türkiye briyofit vejetasyonuna (karayosunları ve ciğerotları) ait sintaksonomik birimlerin (birlikler, ordolar, sınıflar, fitososyolojik gruplar) kontrol listes","Önerilen disiplin ('Bahçe Bitkileri'), makalenin context bileşeninden kaynaklanmaktadır.",MEDIUM,True,CONTEXT,RESEARCH_FOCUS,Yabani bitki ve orman florası ziraat/bahçe bağlamı ile karıştırılmıştır (Context ↔ Research Focus).,"Türkiye briyofit vejetasyonuna (karayosunları ve ciğerotları) ait sintaksonomik birimlerin (birlikler, ordolar, sınıflar, fitososyolojik gruplar) kontrol listesi ve taksonomik dökümünün yapıldığı doğrudan bir botanik, briyoloji, bitki sosyolojisi ve temel biyoloji araştırmasıdır; mevcut kategorideki 'Kuş Bilimi' (ornitoloji) etiketi sistemsel çöp veridir. Modelin 'Bahçe Bitkileri' önerisi briyofit vejetasyonunu ziraat ile karıştıran bir model yanılgısıdır (FP-1). Mevcut 'Biyoloji' ana disiplini korunmalı ve çöp etiket temizlenmelidir (TP-1 kategori temizliği/düzeltmesi)."
1402731,TP-2,Artificial Intelligence in Healthcare: A Critical Moment for Responsible Transformation,"Sağlık Bilimleri ve Hizmetleri, Tıbbi İnformatik","Bilgisayar Bilimleri, Yapay Zeka",METHOD,RESEARCH_FOCUS,1,"Metin/Gerekçe: Sağlık hizmetlerinde yapay zeka uygulamaları, sorumlu yapay zeka yönetişimi ve dijital sağlık dönüşümünün ele alındığı doğrudan bir sağlık bilişimi ve yapay zek","Önerilen disiplin ('Bilgisayar Bilimleri, Yapay Zeka'), makalenin method bileşeninden kaynaklanmaktadır.",MEDIUM,True,METHOD,RESEARCH_FOCUS,"Uygulanan hesaplamalı/istatistiksel yöntem (Bilgisayar Bilimleri, Yapay Zeka) disiplinlerarası katkı sağlamaktadır (Method ↔ Research Focus).","Sağlık hizmetlerinde yapay zeka uygulamaları, sorumlu yapay zeka yönetişimi ve dijital sağlık dönüşümünün ele alındığı doğrudan bir sağlık bilişimi ve yapay zeka melez araştırmasıdır; mevcut 'Sağlık Bilimleri ve Hizmetleri, Tıbbi İnformatik' omurgası korunmalı ve yapay zeka/algoritma boyutu için modelin ve k-NN yerel uzlaşısının (%70) isabetle önerdiği Bilgisayar Bilimleri, Yapay Zeka alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1392063,TP-2,"Green synthesis of silver nanoparticles using sumac fruit by microwave and traditional methods: characterization, anticancer, and antimicrobial activities","Kimya, Organik, Mikrobiyoloji, Onkoloji",Nanobilim ve Nanoteknoloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Sumak meyvesi ekstraktı kullanılarak mikrodalga ve geleneksel yeşil kimya yöntemleriyle gümüş nanopartiküllerin (Ag-NPs) sentezlenmesi, UV-Vis, SEM-EDX ve TEM i","Önerilen disiplin ('Nanobilim ve Nanoteknoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Sumak meyvesi ekstraktı kullanılarak mikrodalga ve geleneksel yeşil kimya yöntemleriyle gümüş nanopartiküllerin (Ag-NPs) sentezlenmesi, UV-Vis, SEM-EDX ve TEM ile yapısal/morfolojik karakterizasyonunun yapılması; in vitro antibakteriyel/antifungal ile HT-29 kolon kanseri hücre hattında antikanser etkinliklerinin incelendiği doğrudan bir nanobiyoteknoloji, yeşil nanomalzeme sentezi ve biyomedikal melez araştırmasıdır; mevcut 'Mikrobiyoloji, Onkoloji, Kimya' omurgası korunmalı ve nanomalzeme üretimi ve karakterizasyonu boyutu için modelin ve k-NN yerel uzlaşısının (%50) isabetle önerdiği Nanobilim ve Nanoteknoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1392776,FP,"Bilgisayar Destekli Sperma Analizinin Standardizasyonunun Geliştirilmesi: Casa Sistemik Ayar Değişikliklerinin Ve Spermanın Hazırlanmasındaki Bazı Farklılıkların Dondurulup Çözdürülmüş Boğa, Aygır Ve Koç Spermasının Sperm Hareketliliği Ve Kinematik Parametreleri Üzerine Etkileri","Hücre Biyolojisi, Veterinerlik",Genetik ve Kalıtım,SAMPLE_POPULATION,CROSS_DOMAIN,1,"Metin/Gerekçe: Koç, boğa ve aygır spermalarının kriyoprezervasyonu (dondurma-çözdürme) süreçlerinde farklı sulandırıcılar, inkübasyon ve Bilgisayar Destekli Sperm Analizi (CAS","Önerilen disiplin ('Genetik ve Kalıtım'), makalede incelenen hayvan türü / canlı örneklem popülasyonu kaynaklıdır.",MEDIUM,True,SAMPLE_POPULATION,CROSS_DOMAIN,Çalışmanın gözlem ve analiz nesnesi hayvan/canlı türüdür; veterinerlik patolojisi insan klinik tıp alanına transfer edilmiştir (Sample ↔ Cross-domain).,"Koç, boğa ve aygır spermalarının kriyoprezervasyonu (dondurma-çözdürme) süreçlerinde farklı sulandırıcılar, inkübasyon ve Bilgisayar Destekli Sperm Analizi (CASA) sistem parametrelerinin (VAP, STR, VCL eşik değerleri, kinematik analiz) standardizasyonunun incelendiği doğrudan bir veteriner androloji, suni tohumlama ve üreme biyolojisi araştırmasıdır; çalışmada moleküler kalıtım veya genetik analiz bulunmayıp modelin 'Genetik ve Kalıtım' önerisi sperma/bireysel varyasyon ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Veterinerlik, Hücre Biyolojisi' omurgası tam ve yeterlidir (k-NN yerel uzlaşısı da %40 Androloji yönündedir)."
1351589,FP,"Comparative Extraction and Evaluation of Phenolic Compounds and Antioxidant Activity Using Soxhlet, Ultrasonic, and Maceration Methods with Black Cumin (Nigella Sativa)","Biyoloji, Mantık",Toksikoloji,MATERIAL_OBJECT,LEXICAL_SURFACE,1,"Metin/Gerekçe: Çörek otu (Nigella sativa) tohumlarından Soxhlet, ultrasonik ve maserasyon yöntemleriyle farklı çözücüler (aseton, saf su, etanol) kullanılarak fenolik bileşikl","Önerilen disiplin ('Toksikoloji'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,"Çörek otu (Nigella sativa) tohumlarından Soxhlet, ultrasonik ve maserasyon yöntemleriyle farklı çözücüler (aseton, saf su, etanol) kullanılarak fenolik bileşiklerin ekstrakte edilmesi ve DPPH eşdeğeri antioksidan kapasitelerinin karşılaştırılmalı olarak incelendiği doğrudan bir fitokimya, gıda/farmasötik ekstrakt analizi ve analitik kimya araştırmasıdır; mevcut kategorideki 'Mantık' etiketi tamamen sistemsel çöp veridir. Modelin 'Toksikoloji' önerisi antioksidan/sağlık yararları ifadelerinden kaynaklanan bir model yanılgısıdır (çalışmada zehirlilik/toksikolojik test bulunmamaktadır). Mevcut 'Biyoloji' omurgası korunmalı, çöp etiket temizlenmeli ve k-NN yerel uzlaşısının (%50) desteklediği farmakognozi/fitokimya bağlamı dikkate alınarak ya da analitik fitokimya ekseninde mevcut biyoloji omurgası temiz bir şekilde tutulmalıdır."
1401421,FP,Osmanlı İstanbul’unda Müslüman Kadınların Direklerarası’ndaki Eğlence Hayatı (1860-1923),"Kadın Araştırmaları, Tarih, Tiyatro","Mühendislik, Deniz",SEMANTIC_HUB,,0,Metin/Gerekçe: Sosyal tarih ve kadın çalışmalarıdır; mevcut etiketler içeriği tam karşılamaktadır (Deniz önerisi hub hatasıdır).,"Önerilen disiplin ('Mühendislik, Deniz'), embedding uzayındaki hubness (kümelenme çekimi) kaynaklıdır.",HIGH,False,,,,Sosyal tarih ve kadın çalışmalarıdır; mevcut etiketler içeriği tam karşılamaktadır (Deniz önerisi hub hatasıdır).
1393889,TP-2,Differences in Breeding Systems Can Affect the Body Hygiene Status and Productivity of Anatolian Buffalo Cows,"Gıda Bilimi ve Teknolojisi, Ziraat Mühendisliği",Veterinerlik,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Anadolu mandalarında entansif ve yarı-entansif yetiştirme sistemlerinin vücut/meme hijyen skorları ve süt verimi ile kalitesi (somatik hücre sayısı SCC, elektri","Önerilen disiplin ('Veterinerlik'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Anadolu mandalarında entansif ve yarı-entansif yetiştirme sistemlerinin vücut/meme hijyen skorları ve süt verimi ile kalitesi (somatik hücre sayısı SCC, elektriksel iletkenlik, süt kompozisyonu) üzerindeki etkilerinin incelendiği doğrudan bir zootekni/büyükbaş hayvan yetiştiriciliği, süt teknolojisi ve veteriner meme sağlığı/sürü hijyeni melez araştırmasıdır; mevcut 'Gıda Bilimi ve Teknolojisi, Ziraat Mühendisliği' omurgası korunmalı ve meme sağlığı, somatik hücre sayısı ve klinik hijyen boyutu için modelin ve k-NN yerel uzlaşısının (%40) isabetle önerdiği Veterinerlik alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1247303,TP-2,Hydrothermal Synthesis of CuO Nanoparticles: Tailoring Morphology and Particle Size Variations for Enhanced Properties,"Fizikokimya, Kimya, Analitik, Kimya, Organik, Kimya, Uygulamalı",Nanobilim ve Nanoteknoloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Hidrotermal yöntemle teflon kaplı otoklavda bakır(II) klorür dihidrattan 9-45 nm aralığında CuO (bakır oksit) nanopartiküllerinin sentezlendiği ve XRD, Raman il","Önerilen disiplin ('Nanobilim ve Nanoteknoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Hidrotermal yöntemle teflon kaplı otoklavda bakır(II) klorür dihidrattan 9-45 nm aralığında CuO (bakır oksit) nanopartiküllerinin sentezlendiği ve XRD, Raman ile TEM spektroskopik/morfolojik karakterizasyonlarının yapıldığı doğrudan bir inorganik kimya, fizikokimya ve nanomalzeme sentezi araştırmasıdır; mevcut temel kimya disiplinleri ('Fizikokimya, Kimya, Uygulamalı') korunmalı, inorganik bir sentez olduğundan 'Kimya, Organik' çöp etiketi ayıklanmalı ve nanometre ölçekli partikül sentez/karakterizasyon boyutu için modelin ve k-NN yerel uzlaşısının (%40) isabetle önerdiği Nanobilim ve Nanoteknoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1303308,TP-2,Voltage Dependent Profiles of the Surface States and Series Resistance (Rs) in the Al-(Cd:ZnO)-pSi Schottky Diodes (SDs) Utilizing Voltage-Current (IV) Characteristics,"Fizik, Atomik ve Moleküler Kimya, Matematik","Malzeme Bilimleri, Özellik ve Test",RESEARCH_FOCUS,,0,"Metin/Gerekçe: Al-(Cd:ZnO)-pSi Schottky diyotlarının sol-jel yöntemiyle üretilerek I-V elektriksel karakteristikleri, idealite faktörü, bariyer yüksekliği, seri direnç (Rs) ve","Önerilen disiplin ('Malzeme Bilimleri, Özellik ve Test'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Al-(Cd:ZnO)-pSi Schottky diyotlarının sol-jel yöntemiyle üretilerek I-V elektriksel karakteristikleri, idealite faktörü, bariyer yüksekliği, seri direnç (Rs) ve arayüzey durum yoğunluklarının (Nss) incelendiği doğrudan bir yarıiletken aygıt fiziği, katıhal fiziği ve elektronik malzeme karakterizasyonu melez araştırmasıdır; mevcut kategorideki 'Matematik' etiketi çöp veri olup temel fizik omurgası korunmalı ve yarıiletken ince film karakterizasyonu/elektriksel test boyutu için modelin ve k-NN yerel uzlaşısının (%40) isabetle önerdiği Malzeme Bilimleri, Özellik ve Test alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
