external_id,embedding_row,UMAP_1,UMAP_2,Ana_Konu,main_level_2_predictions,leaf_predictions,true_subjects,title,doi,language
1399923,16021,5.502718,4.0791054,Sosyal > Sosyal,Sosyal > Sosyal,Sağlık Politikaları ve Hizmetleri,Fen > Tıp > Gastroenteroloji ve Hepatoloji || Fen > Tıp > Transplantasyon || Sosyal > Sosyal > İletişim,Karaciğer Nakli Haberlerinde Kamusal Farkındalık ve Donör Türü Ön Yargısı: Nitel Araştırma,10.5336/medsci.2024-108071,TUR
1405766,18411,9.262789,7.0901423,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat || Dil ve Dil Bilim,Sosyal > Sosyal > Edebi Teori ve Eleştiri || Sosyal > Sosyal > Edebiyat,Ekolojik Kuram Çerçevesinde Orhan Kemal’in Hikâyelerinde Şiddet ve Şiddet Türleri,10.18795/gumusmaviatlas.1815140,TUR
1375884,9006,9.415366,6.3740797,Sosyal > Sosyal,Sosyal > Sosyal,Tiyatro || Edebiyat,Sosyal > Sosyal > Edebiyat || Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları || Sosyal > Sosyal > Tiyatro,Shavian Dramaturjiyi İcat Etmek: George Bernard Shaw’un Widowers’ Houses Oyununda “Nahoş” İkilemlerin Çıkış Noktası,10.32709/akusosbil.1669362,TUR
1384717,10804,9.554731,6.06348,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat || Tiyatro || Felsefe,Sosyal > Sosyal > Beşeri Bilimler || Sosyal > Sosyal > Edebiyat || Sosyal > Sosyal > Psikoloji,"A Psychoanalytic Reading of The Handmaid’s Tale: Playing Scrabble, Reading, and Writing as Phantasying in Freudian Terms",,ENG
1392619,13004,1.7563862,10.0478735,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Matematik || Fizik, Matematik || Malzeme Bilimleri, Kaplamalar ve Filmler",Fen > Temel Bilimler > Matematik,Z3-graded Cartan calculus on O( ̃Cq1|1|1),10.55730/1300-0098.3638,ENG
1367562,7668,6.5871997,9.379722,Fen > Mühendislik,Fen > Mühendislik,"Mühendislik, Jeoloji","Fen > Mühendislik > Jeoloji || Fen > Temel Bilimler > Fizik, Uygulamalı",Kula Volkanizmasını Besleyen Magma Rezervuarlarının Jeofiziksel Yöntemlerle Belirlenmesi ve Nümerik Modelleme ile Püskürme Risklerinin Araştırılması,,TUR
1398425,15389,4.6161814,2.092048,Fen > Tıp,Fen > Tıp,Acil Tıp || Adli Tıp,Fen > Tıp > Acil Tıp,Acil Serviste Travma Yönetimindeki Güncellemeler: Bir Derleme,10.54996/anatolianjem.1904297,TUR
1374896,8817,3.2834702,7.013544,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,Çevre Mühendisliği || Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları || Fen > Temel Bilimler > Çevre Bilimleri,Arıtılmış Atık Suyun Sulamada Kullanımında Su Kalitesinin Önemi:  Van İli Örneği,10.54975/isubuzfd.1763163,TUR
1391576,12610,3.6760666,2.2764003,Fen > Tıp,Fen > Tıp,Tıbbi Laboratuar Teknolojisi || İmmünoloji || Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Dermatoloji || Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Investigation of ischemia modified albumin and dynamic thiol disulfide levels in patients with Chronic Spontaneous Urticaria,10.5455/medscience.2025.09.253,ENG
1289296,2441,3.5900095,9.86894,Fen > Temel Bilimler,Fen > Temel Bilimler,Akustik,Fen > Mühendislik > Enerji ve Yakıtlar || Fen > Temel Bilimler > Akustik,Dizel Jeneratörlerde V-Tip Akustik Hava Panjuru Geometrisinin Gürültü Azaltımına Etkileri,10.7240/jeps.1495519,TUR
1407132,18890,8.131173,3.9122095,Sosyal > Sosyal,Sosyal > Sosyal,Müzik,"Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları || Sosyal > Sosyal > Müzik",ORTAOKUL ÖĞRENCİLERİNİN MÜZİK DERSLERİNDEKİ AKIŞ DENEYİMİNİN ÇEŞİTLİ DEĞİŞKENLER AÇISINDAN İNCELENMESİ,10.35379/cusosbil.1666779,TUR
1361138,6776,2.9248,2.6127503,Fen > Tıp,Fen > Tıp,Periferik Damar Hastalıkları || Kalp ve Kalp Damar Sistemi || Tıbbi Araştırmalar Deneysel,Fen > Tıp > Kalp ve Kalp Damar Sistemi || Fen > Tıp > Periferik Damar Hastalıkları,Protective Effect of Amifostine on Radiotherapy- Applied Cardiovascular Tissue,10.14744/AnatolJCardiol.2025.4996,ENG
1407815,18963,3.3956068,1.8693466,Fen > Tıp,Fen > Tıp,Tıbbi Araştırmalar Deneysel || İmmünoloji || Mikrobiyoloji,Fen > Eczacılık > Farmakoloji ve Eczacılık || Fen > Tıp > Genel ve Dahili Tıp,Rhabdomyolysis Associated with Concomitant Use of   Fusidic Acid and Statin,10.5336/caserep.2024-106918,ENG
1422489,19230,7.8115196,4.3697724,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları || Psikoloji","Sosyal > Sosyal > Etik || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları || Sosyal > Sosyal > Psikoloji",Okul Psikolojik Danışmanlarının Örgütsel Kimliğinin Yordayıcısı Olarak Etik Değerler ve İş Doyumu,10.33308/26674874.2025393964,TUR
1384257,10686,7.3616433,5.449142,Sosyal > Sosyal,Sosyal > Sosyal,"İşletme || Eğitim, Eğitim Araştırmaları","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Bilişim Teknolojileri Alanında Eğitim Gören Z Kuşağı Öğrencilerinin Kariyer Beklentileri,10.54752/ct.1676643,TUR
1283309,2293,7.2797728,5.8979745,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Mühendislik,"İletişim || Bilgisayar Bilimleri, Yazılım Mühendisliği || Bilgisayar Bilimleri, Bilgi Sistemleri",Sosyal > Sosyal > Halkla İlişkiler,DİJİTAL HALKLA İLİŞKİLERDE ONLINE BASIN BÜLTENLERİ: HAVAYOLLARININ BASIN BÜLTENLERİNE DAİR BİR İNCELEME,,TUR
526868,20873,5.2736135,2.0770378,Fen > Tıp,Fen > Tıp || Fen > Mühendislik,"Nörolojik Bilimler || Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik || Fen > Tıp > Biyofizik || Fen > Tıp > Biyokimya ve Moleküler Biyoloji || Fen > Tıp > Nörolojik Bilimler || Fen > Tıp > Tıbbi İnformatik","Classification of P300 based brain computer interface systems using longshort-term memory (LSTM) neural networks with feature fusion",10.3906/elk-2103-9,ENG
1391739,12679,6.342135,7.6245985,Fen > Mühendislik,Fen > Mühendislik || Sosyal > Sosyal,Savunma Bilimleri || İktisat || Uluslararası İlişkiler,Fen > Mühendislik > Savunma Bilimleri || Sosyal > Sosyal > İktisat,Jeopolitik Risklerin Savunma Harcamaları Üzerindeki Etkisi: Türkiye Örneği,10.25229/beta.1669762,TUR
1372059,8403,8.917461,6.1195755,Sosyal > Sosyal,Sosyal > Sosyal,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon || Sosyal > Sosyal > Folklor",Zeki Ökten’in Boş Ver Arkadaş (1974) filminin görüntü-ses-metin merkezli yaklaşım bağlamında incelenmesi,10.70736/ijoess.620,TUR
1404135,17961,2.0228198,8.126217,Fen > Mühendislik,Fen > Mühendislik,Maden İşletme ve Cevher Hazırlama || Metalürji Mühendisliği,"Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test || Fen > Mühendislik > İmalat Mühendisliği",St37 Düşük Karbonlu Çeliğin Erozyon Aşınma Davranışı Üzerine Gaz Metal Ark ve Elektrot Metal Ark Kaynağı Kaplamalarının Etkisi,10.52795/mateca.1769711,TUR
1399321,15769,5.9745603,10.002412,Fen > Mühendislik,Fen > Mühendislik,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,2023 Kahramanmaraş Depremleri sonrasında Malatya’daki yığma binaların sismik performansı: Saha incelemesi ve nümerik analizler,10.28948/ngumuh.1854848,TUR
1381687,10063,2.7661784,5.5586514,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Veterinerlik,Genetik ve Kalıtım || Veterinerlik,Fen > Temel Bilimler > İstatistik ve Olasılık || Fen > Ziraat > Bitki Bilimleri,Statistical Implications of Zero Imputation for Missing Data in Cowpea (Vigna unguiculata L. Walp) Mutation Breeding: Evidence for Systematic Bias in Yield Traits,10.24925/turjaf.v14i1.148-154.8243,ENG
1394503,13952,4.32411,6.044387,Fen > Ziraat,Fen > Ziraat,Tarımsal Ekonomi ve Politika,Fen > Ziraat > Tarımsal Ekonomi ve Politika,Çanakkale İli Arıcılık İşletmelerinde Bal Üretim Maliyetinin Analizi,10.33462/jotaf.1704277,TUR
1395079,14126,6.3924937,6.1845245,Fen > Mühendislik,Fen > Mühendislik,"Bilgisayar Bilimleri, Yazılım Mühendisliği || Bilgisayar Bilimleri, Bilgi Sistemleri",Fen > Mühendislik > Endüstri Mühendisliği || Sosyal > Sosyal > İşletme,E-TİCARET TEKNOLOJİLERİNİN DEĞERLENDİRİLMESİ İÇİN ENTEGRE KALİTE EVİ YAKLAŞIMI,10.51290/dpusbe.1815635,TUR
1354368,6003,8.991069,7.311709,Sosyal > Sosyal,Sosyal > Sosyal,Tarih || Edebiyat,Sosyal > Sosyal > Edebiyat || Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları || Sosyal > Sosyal > Uluslararası İlişkiler,Rus Klasiklerinde Kafkasya: Egzotizm mi yoksa Emperyalist Söylem mi?,10.30767/diledeara.1708643,TUR
1400164,16165,5.897525,6.9501405,Fen > Mühendislik,Fen > Mühendislik || Sosyal > Sosyal,Mimarlık || Kentsel Çalışmalar,Fen > Mühendislik > Mimarlık,Etimesgut Lojman Konutları Yaşama Mekânlarında Kullanılan Zemin Kaplamalarının Kullanıcı Tercihleri Üzerindeki Etkileri,10.29109/gujsc.1813415,TUR
1377970,9353,4.640892,8.009244,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,"Bilgisayar Bilimleri, Yapay Zeka || Genetik ve Kalıtım || İstatistik ve Olasılık","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Temel Bilimler > Genetik ve Kalıtım",Comparative Evaluation of Machine Learning Models—LASSO and Elastic Net—for Genetic Association Mapping Using Simulated Phenotype Data,10.46897/livestockstudies.1848872,ENG
1405231,18267,6.4092417,5.752194,Sosyal > Sosyal,Sosyal > Sosyal,"Hukuk || Eğitim, Eğitim Araştırmaları || İşletme",Sosyal > Sosyal > Kriminoloji ve Ceza Bilimi || Sosyal > Sosyal > Sosyal Çalışma,ESKI HÜKÜMLÜ VE DENETIMLI SERBESTLIK YÜKÜMLÜLERININ ISTIHDAMI ÜZERINE NITEL BIR ARAŞTIRMA*,10.54049/taad.1893158,TUR
1392486,12977,4.940812,2.9916584,Fen > Tıp,Fen > Tıp,Pediatri || Kadın Hastalıkları ve Doğum,Fen > Tıp > Gastroenteroloji ve Hepatoloji || Sosyal > Sosyal > Psikoloji,Çocuk Gastroenteroloji Polikliniğine Başvuran Annelerde Anksiyete Düzeyleri ve İlişkili Faktörlerin Değerlendirilmesi,10.5798/dicletip.1906481,TUR
1415818,19096,7.1816545,3.3862329,Fen > Tıp,Fen > Tıp || Sosyal > Sosyal,"Odyoloji ve Konuşma-Dil Patolojisi || Eğitim, Eğitim Araştırmaları",Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi || Sosyal > Sosyal > Aile Çalışmaları || Sosyal > Sosyal > Psikoloji,Dil ve Konuşma Bozukluğu Olan Çocuklarda Ebeveyn Tutumları: Kesitsel Bir Çalışma,10.58563/dkyad-2025.83.4,TUR
1436228,19684,8.166008,6.738913,Sosyal > Sosyal,Sosyal > Sosyal,Müzik || Sanat,Sosyal > Sosyal > Edebiyat || Sosyal > Sosyal > Kültürel Çalışmalar || Sosyal > Sosyal > Müzik,GELENEK VE YENİLİK DİYALEKTİĞİ: ‘MÜZİKTE YOZLAŞMA- DEJENERASYON’ İDDİALARINI YENİDEN DEĞERLENDİRMEK,10.14783/maruoneri.1644356,TUR
1391482,12544,4.0260677,8.787248,Fen > Mühendislik,Fen > Mühendislik,"Görüntüleme Bilimi ve Fotoğraf Teknolojisi || Endüstri Mühendisliği || Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar || Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Mühendislik > Görüntüleme Bilimi ve Fotoğraf Teknolojisi","Integration of Image Processing Techniques into Automotive Quality Control Processes: Methods, Applications, and Future Perspectives",,ENG
1325767,3784,4.833365,3.2808979,Fen > Tıp,Fen > Tıp,Halk ve Çevre Sağlığı,Fen > Tıp > Enfeksiyon Hastalıkları || Fen > Tıp > Onkoloji || Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Laboratuvar Çalışanlarının Human Papillomavirus ve Aşıları Hakkındaki Bilgi Düzeylerinin Ölçülmesi: Kesitsel Bir Çalışma,10.54005/geneltip.1630392,TUR
1124355,27,3.6910913,5.652737,Fen > Temel Bilimler,Fen > Temel Bilimler,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Biyoloji || Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi || Fen > Temel Bilimler > Limnoloji || Fen > Temel Bilimler > Zooloji || Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Güney Doğu Anadolu Bölgesi Sülük Faunası Üzerine Araştırmalar,,TUR
1390909,12410,3.9180453,3.1765094,Fen > Tıp,Fen > Tıp,Mikrobiyoloji || Kadın Hastalıkları ve Doğum || Androloji,Fen > Tıp > Androloji || Fen > Tıp > Mikrobiyoloji,Probiyotiklerden postbiyotiklere: erkek üreme sağlığında mikrobiyal yaklaşımlar,10.46309/biodicon.2026.1838383,TUR
1336768,4426,2.1716888,9.513417,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Termodinamik || Mühendislik, Elektrik ve Elektronik","Fen > Temel Bilimler > Fizik, Matematik",Continuous dependence of thermoelasticity problem,10.55730/1300-0098.3585,ENG
1398948,15608,8.775668,6.2471337,Sosyal > Sosyal,Sosyal > Sosyal,"Hukuk || Otelcilik, Konaklama, Spor ve Turizm || Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon || Sosyal > Sosyal > Kentsel Çalışmalar || Sosyal > Sosyal > Tarih",Adana’da Eğlence Vergisinin Tahsilâtı: Belediyenin Mali Denetimi ve Sinema İşletmecilerinin Gri Ekonomi Taktikleri (1973–1977),10.18691/kulturveiletisim.1813592,TUR
1360800,6746,4.809017,1.4042534,Fen > Tıp,Fen > Tıp,"Anatomi ve Morfoloji || Cerrahi || Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme","Fen > Tıp > Kulak, Burun, Boğaz || Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Frontal sinüs minitrepanasyonunun optimizasyonu: Cerrahi hassasiyeti artırmaya yönelik bilgisayarlı tomografi tabanlı anatomik analiz,10.21673/anadoluklin.1729301,TUR
1375995,9021,4.991151,3.2923338,Fen > Tıp,Fen > Tıp,Pediatri,Fen > Tıp > Adli Tıp || Fen > Tıp > Pediatri || Fen > Tıp > Psikiyatri,Pediatrik Acil Servise Başvuran İlaç Zehirlenmesi Vakalarının Adli ve Klinik Özelliklerinin Değerlendirilmesi,10.61970/adlitip.1791384,TUR
1392948,13165,6.8250318,3.2333016,Fen > Tıp,Fen > Tıp,"Odyoloji ve Konuşma-Dil Patolojisi || Kulak, Burun, Boğaz","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Fen > Tıp > Kulak, Burun, Boğaz || Fen > Tıp > Solunum Sistemi",FEATURE SELECTION USING NEIGHBORHOOD COMPONENT ANALYSIS WITH DEEP LEARNING-BASED FOR MULTI-CLASSIFICATION OF MIDDLE AND EXTERNAL EAR CONDITIONS,10.36306/konjes.1673978,ENG
1259016,1621,1.8652235,7.8155603,Fen > Mühendislik,Fen > Mühendislik,"İmalat Mühendisliği || Malzeme Bilimleri, Kompozitler || Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Seramik || Fen > Mühendislik > Malzeme Bilimleri, Tekstil || Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test || Fen > Mühendislik > Metalürji Mühendisliği || Fen > Mühendislik > Mimarlık || Fen > Mühendislik > İnşaat ve Yapı Teknolojisi",PRESLEME BASINCININ SIRLI PORSELEN KARO GÖZENEK YAPISINA ETKİSİ,10.31796/ogummf.1368927,TUR
1269958,2080,2.4482517,7.7846518,Fen > Mühendislik,Fen > Mühendislik,"Malzeme Bilimleri, Seramik || İmalat Mühendisliği","Fen > Mühendislik > Mühendislik, Makine || Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",ELASTİK ZEMİN ve MANYETİK ALAN ETKİSİ ALTINDAKİ KADEMELİ KİRİŞİN DOĞRUSAL TİTREŞİM ANALİZİ,10.21923/jesd.1231844,TUR
1389536,11969,5.1834006,8.054668,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,İstatistik ve Olasılık || Endüstri Mühendisliği,Fen > Temel Bilimler > İstatistik ve Olasılık || Sosyal > Sosyal > Psikoloji,Ölçek Uyarlama Çalışmalarında Dikkat Edilmesi Gereken Konular Üzerine Bir Araştırma Örneği: 3 Maddelik Utrecht İşle Bütünleşme Ölçeği Uyarlama Çalışması,10.5281/zenodo.15312630,TUR
1335933,4367,1.2308083,8.774123,Fen > Temel Bilimler,Fen > Temel Bilimler,"Optik || Fizik, Nükleer","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik || Fen > Temel Bilimler > Fizik, Uygulamalı",Electron Irradiation Impact on Silicon Schottky Diode,10.21597/jist.1547973,ENG
1240632,977,2.9711845,4.893243,Fen > Temel Bilimler,Fen > Temel Bilimler,Entomoloji || Ekoloji || Spektroskopi,Fen > Temel Bilimler > Biyoloji || Fen > Temel Bilimler > Kuş Bilimi || Fen > Temel Bilimler > Zooloji,Abnormalities in Some Odonata Larvae Which Do Not Hinder Development,10.21597/jist.1399969,ENG
1398651,15488,0.48954394,8.364724,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,"Malzeme Bilimleri, Kaplamalar ve Filmler || Optik","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler || Fen > Temel Bilimler > Fizik, Katı Hal || Fen > Temel Bilimler > Optik",The Optoelectronic Characterization of Ag doped ZnO Thin Films,10.17798/bitlisfen.1768075,ENG
1401835,16949,4.95488,8.881546,Fen > Mühendislik,Fen > Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka || Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri || Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Machine Learning Based Hybrid DDoS Attack Prediction,10.36222/ejt.1670798,ENG
1401905,16979,4.500248,1.7194265,Fen > Tıp,Fen > Tıp,Periferik Damar Hastalıkları || Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi || Fen > Tıp > Pediatri,Balloon angioplasty performed with coronary balloons in newborns with severe coarctation of aorta: a single center experience,10.17944/interdiscip.1666358,ENG
1392417,12946,4.531078,1.9606868,Fen > Tıp,Fen > Tıp,"Periferik Damar Hastalıkları || Kalp ve Kalp Damar Sistemi || Yoğun Bakım, Tıp","Fen > Tıp > Klinik Nöroloji || Fen > Tıp > Yoğun Bakım, Tıp",Feeding time index and mortality in intensive care stroke patients: an exploratory cohort study,10.55730/1300-0144.6140,ENG
1333009,4139,4.127968,1.3626527,Fen > Tıp,Fen > Tıp,Mikrobiyoloji || Cerrahi || Klinik Nöroloji,Fen > Tıp > Anestezi || Fen > Tıp > Genel ve Dahili Tıp,Transient coma: A complication after neurolytic celiac plexus and splanchnic nerve blocks in a patient with superior mesenteric artery syndrome,10.14744/agri.2022.80688,ENG
1398229,15316,2.8893473,3.8925138,Fen > Tıp,Fen > Tıp || Fen > Veterinerlik,Mikrobiyoloji || Enfeksiyon Hastalıkları || Veterinerlik,Fen > Mühendislik > Gıda Bilimi ve Teknolojisi || Fen > Tıp > Halk ve Çevre Sağlığı || Fen > Tıp > Mikrobiyoloji || Fen > Veterinerlik > Veterinerlik,Kıymalarda Escherichia coli O157:H7 Varlığı ve Antibiyotik Dirençliliklerinin Belirlenmesi,10.36483/vanvetj.1790854,TUR
1311517,3166,0.6345095,8.297416,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Optik || Nanobilim ve Nanoteknoloji || Mühendislik, Kimya","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler",Humidity Effect on Adsorption Kinetics of Aromatic and Chlorinated Hydrocarbon Vapors onto Fe2O3 Thin Film,10.16984/saufenbilder.1582286,ENG
1399778,15956,4.047088,8.517661,Fen > Mühendislik,Fen > Mühendislik,"Telekomünikasyon || Mühendislik, Elektrik ve Elektronik || Endüstri Mühendisliği","Fen > Mühendislik > Enerji ve Yakıtlar || Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Dağıtık üretim tesisleri içeren adaptif korumadaki şebekelerde yeni bir röle koordinasyonu uygulaması,10.17341/gazimmfd.1586823,TUR
1436392,19694,6.090384,7.065147,Sosyal > Sosyal,Sosyal > Sosyal,İktisat || İşletme Finans,Sosyal > Sosyal > İktisat,D-8 Ülkelerinde Enflasyon Dinamikleri: Panel Kantil Regresyon Analizinden Kanıtlar (2000–2024),,TUR
1349447,5482,5.969137,3.597249,Fen > Tıp,Fen > Tıp || Sosyal > Sosyal,"Yoğun Bakım, Tıp || Psikiyatri || Eğitim, Eğitim Araştırmaları","Fen > Tıp > Psikiyatri || Fen > Tıp > Yoğun Bakım, Tıp","Yoğun bakım ünitesinde yatan hasta ailelerinin gereksinimleri, psikolojik sıkıntıları ve sosyal destek düzeylerinin incelenmesi",10.63729/TJIC.2025.667,TUR
1398949,15609,9.070905,6.2566824,Sosyal > Sosyal,Sosyal > Sosyal,"Film, Radyo, Televizyon || Tiyatro","Sosyal > Sosyal > Film, Radyo, Televizyon","Yılmaz Güney Sinemasında Western Türünün Anlamsal ve Sözdizimsel Analizi: Seyyithan, Aç Kurtlar ve Ağıt",10.18691/kulturveiletisim.1825665,TUR
1394222,13835,4.468183,1.5679426,Fen > Tıp,Fen > Tıp,Ortopedi || Periferik Damar Hastalıkları,Fen > Tıp > Ortopedi,"Vasküler Zon Önemlidir: Kırmızı–Kırmızı, Kırmızı–Beyaz ve Beyaz–Beyaz Yırtıklarda Artroskopik Menisküs Onarımının Klinik Sonuçları",10.26453/otjhs.1813497,TUR
1355551,6139,3.851324,6.8763876,Fen > Mühendislik,Fen > Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka || Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Teori ve Metotlar || Fen > Temel Bilimler > Çevre Bilimleri || Fen > Ziraat > Ziraat, Toprak Bilimi",Toprak Organik Karbonu Ölçek Küçültme Işlemi Için Farklı Makine Öğrenmesi Algoritmalarının Karşılaştırılması: Kahramanmaraş/Ekinözü İlçesi Örneklem Alanı,10.17474/artvinofd.1638494,TUR
1401890,16969,5.297883,2.8775458,Fen > Tıp,Fen > Tıp || Sosyal > Sosyal,Kadın Hastalıkları ve Doğum || Aile Çalışmaları,Fen > Tıp > Kadın Hastalıkları ve Doğum || Sosyal > Sosyal > Hemşirelik,"Kadınların Doğumda Karar Alma Sürecindeki Özerkliği, Saygılı Annelik Bakımı Algısı ve Etkileyen Faktörler",10.34108/eujhs.1770882,TUR
1366944,7558,9.161479,7.381755,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat || Tarih || Din Bilimi,Sosyal > Sosyal > Din Bilimi || Sosyal > Sosyal > Edebiyat || Sosyal > Sosyal > Etnik Çalışmalar,ÇAĞDAŞ ÖZBEK ŞİİRİNDE SUFİ MOTİFLERİ VE SEMBOLİZM,10.60163/tkhcbva.1644483,TUR
1385769,11083,1.2230837,7.5577188,Fen > Mühendislik,Fen > Mühendislik,"Malzeme Bilimleri, Tekstil || Malzeme Bilimleri, Kompozitler || Mühendislik, Makine","Fen > Mühendislik > Malzeme Bilimleri, Tekstil || Fen > Tıp > Üroloji ve Nefroloji",Aramid Esaslı Tekstil Materyalleri İçin Etkili ve Sürdürülebilir UV Koruyucu Sistem Tasarımı,,TUR
